Created at DLS-I22 on Tuesday 3/2/09 at 2:33:04
ATIC 20mg/mL
<A33001.203>/Io(2)
        5.008955e-03	        0.000000e+00
        1.001791e-02	        4.200000e+00
        1.502687e-02	        3.851102e+00
        2.003582e-02	        3.950530e+00
        2.504478e-02	        3.764697e+00
        3.005373e-02	        5.298937e+00
        3.506269e-02	        2.249652e+01
        4.007164e-02	        1.417862e+02
        4.508060e-02	        1.735306e+02
        5.008955e-02	        1.572148e+02
        5.509851e-02	        1.266987e+02
        6.010746e-02	        9.843837e+01
        6.511642e-02	        8.277180e+01
        7.012537e-02	        7.177237e+01
        7.513433e-02	        6.817124e+01
        8.014329e-02	        6.274907e+01
        8.515224e-02	        5.468324e+01
        9.016120e-02	        5.186723e+01
        9.517015e-02	        4.933173e+01
        1.001791e-01	        4.704792e+01
        1.051881e-01	        4.468247e+01
        1.101970e-01	        4.199274e+01
        1.152060e-01	        4.041539e+01
        1.202149e-01	        4.060664e+01
        1.252239e-01	        3.989557e+01
        1.302328e-01	        3.908783e+01
        1.352418e-01	        3.816527e+01
        1.402507e-01	        3.723306e+01
        1.452597e-01	        3.607563e+01
        1.502687e-01	        3.501034e+01
        1.552776e-01	        3.491042e+01
        1.602866e-01	        3.390322e+01
        1.652955e-01	        3.327052e+01
        1.703045e-01	        3.191881e+01
        1.753134e-01	        3.187093e+01
        1.803224e-01	        3.104664e+01
        1.853313e-01	        3.044956e+01
        1.903403e-01	        2.967517e+01
        1.953493e-01	        2.913943e+01
        2.003582e-01	        2.851841e+01
        2.053672e-01	        2.764463e+01
        2.103761e-01	        2.733294e+01
        2.153851e-01	        2.725971e+01
        2.203940e-01	        2.649268e+01
        2.254030e-01	        2.583901e+01
        2.304119e-01	        2.504540e+01
        2.354209e-01	        2.465877e+01
        2.404299e-01	        2.460208e+01
        2.454388e-01	        2.398609e+01
        2.504478e-01	        2.299854e+01
        2.554567e-01	        2.223148e+01
        2.604657e-01	        2.204475e+01
        2.654746e-01	        2.142930e+01
        2.704836e-01	        2.104574e+01
        2.754925e-01	        2.096872e+01
        2.805015e-01	        2.017840e+01
        2.855105e-01	        1.950707e+01
        2.905194e-01	        1.898841e+01
        2.955284e-01	        1.892515e+01
        3.005373e-01	        1.845496e+01
        3.055463e-01	        1.801462e+01
        3.105552e-01	        1.733693e+01
        3.155642e-01	        1.718201e+01
        3.205731e-01	        1.654362e+01
        3.255821e-01	        1.633366e+01
        3.305911e-01	        1.581754e+01
        3.356000e-01	        1.546890e+01
        3.406090e-01	        1.496201e+01
        3.456179e-01	        1.452550e+01
        3.506269e-01	        1.424030e+01
        3.556358e-01	        1.390170e+01
        3.606448e-01	        1.369024e+01
        3.656537e-01	        1.341700e+01
        3.706627e-01	        1.305262e+01
        3.756716e-01	        1.266656e+01
        3.806806e-01	        1.251568e+01
        3.856896e-01	        1.213894e+01
        3.906985e-01	        1.163384e+01
        3.957075e-01	        1.141266e+01
        4.007164e-01	        1.122935e+01
        4.057254e-01	        1.105374e+01
        4.107343e-01	        1.077033e+01
        4.157433e-01	        1.045630e+01
        4.207522e-01	        1.026919e+01
        4.257612e-01	        9.951950e+00
        4.307702e-01	        9.704754e+00
        4.357791e-01	        9.481329e+00
        4.407881e-01	        9.249659e+00
        4.457970e-01	        9.047866e+00
        4.508060e-01	        8.817326e+00
        4.558149e-01	        8.685440e+00
        4.608239e-01	        8.408127e+00
        4.658328e-01	        8.190311e+00
        4.708418e-01	        8.005633e+00
        4.758508e-01	        7.785664e+00
        4.808597e-01	        7.599585e+00
        4.858687e-01	        7.508382e+00
        4.908776e-01	        7.407791e+00
        4.958866e-01	        7.138110e+00
        5.008955e-01	        7.057530e+00
        5.059045e-01	        6.932616e+00
        5.109134e-01	        6.888849e+00
        5.159224e-01	        6.738558e+00
        5.209314e-01	        6.707458e+00
        5.259403e-01	        6.506530e+00
        5.309493e-01	        6.369069e+00
        5.359582e-01	        6.356816e+00
        5.409672e-01	        6.116731e+00
        5.459761e-01	        6.027837e+00
        5.509851e-01	        5.781514e+00
        5.559940e-01	        5.785642e+00
        5.610030e-01	        5.577394e+00
        5.660120e-01	        5.582570e+00
        5.710209e-01	        5.538983e+00
        5.760299e-01	        5.453586e+00
        5.810388e-01	        5.320978e+00
        5.860478e-01	        5.191530e+00
        5.910567e-01	        5.149468e+00
        5.960657e-01	        5.007861e+00
        6.010746e-01	        4.935494e+00
        6.060836e-01	        4.889741e+00
        6.110925e-01	        4.853306e+00
        6.161015e-01	        4.940072e+00
        6.211105e-01	        4.809458e+00
        6.261194e-01	        4.664470e+00
        6.311284e-01	        4.537963e+00
        6.361373e-01	        4.577268e+00
        6.411463e-01	        4.502857e+00
        6.461552e-01	        4.349244e+00
        6.511642e-01	        4.305825e+00
        6.561731e-01	        4.304962e+00
        6.611821e-01	        4.147519e+00
        6.661911e-01	        4.098867e+00
        6.712000e-01	        4.011287e+00
        6.762090e-01	        4.152747e+00
        6.812179e-01	        4.123845e+00
        6.862269e-01	        4.000922e+00
        6.912358e-01	        3.907033e+00
        6.962448e-01	        3.942014e+00
        7.012537e-01	        3.862527e+00
        7.062627e-01	        3.856034e+00
        7.112717e-01	        3.848859e+00
        7.162806e-01	        3.728175e+00
        7.212896e-01	        3.681570e+00
        7.262985e-01	        3.746679e+00
        7.313075e-01	        3.605758e+00
        7.363164e-01	        3.667788e+00
        7.413254e-01	        3.594705e+00
        7.463343e-01	        3.615182e+00
        7.513433e-01	        3.655735e+00
        7.563523e-01	        3.490019e+00
        7.613612e-01	        3.453313e+00
        7.663702e-01	        3.402624e+00
        7.713791e-01	        3.378646e+00
        7.763881e-01	        3.389930e+00
        7.813970e-01	        3.342417e+00
        7.864060e-01	        3.315536e+00
        7.914149e-01	        3.323623e+00
        7.964239e-01	        3.355106e+00
        8.014329e-01	        3.320771e+00
        8.064418e-01	        3.238343e+00
        8.114508e-01	        3.249562e+00
        8.164597e-01	        3.213510e+00
        8.214687e-01	        3.184278e+00
        8.264776e-01	        3.158682e+00
        8.314866e-01	        3.175636e+00
        8.364955e-01	        3.091224e+00
        8.415045e-01	        3.103352e+00
        8.465135e-01	        3.091276e+00
        8.515224e-01	        3.079081e+00
        8.565314e-01	        3.028671e+00
        8.615403e-01	        3.074502e+00
        8.665493e-01	        3.085009e+00
        8.715582e-01	        3.106332e+00
        8.765672e-01	        3.080746e+00
        8.815761e-01	        3.051061e+00
        8.865851e-01	        3.017608e+00
        8.915940e-01	        3.058276e+00
        8.966030e-01	        3.033056e+00
        9.016120e-01	        2.952056e+00
        9.066209e-01	        3.001126e+00
        9.116299e-01	        2.966386e+00
        9.166388e-01	        2.994458e+00
        9.216478e-01	        2.983760e+00
        9.266567e-01	        2.989158e+00
        9.316657e-01	        3.019867e+00
        9.366746e-01	        3.021422e+00
        9.416836e-01	        3.037973e+00
        9.466926e-01	        3.042542e+00
        9.517015e-01	        3.029337e+00
        9.567105e-01	        2.979152e+00
        9.617194e-01	        2.952856e+00
        9.667284e-01	        2.939429e+00
        9.717373e-01	        3.001082e+00
        9.767463e-01	        2.966283e+00
        9.817552e-01	        2.997032e+00
        9.867642e-01	        2.958420e+00
        9.917732e-01	        2.941806e+00
        9.967821e-01	        2.953189e+00
        1.001791e+00	        2.950459e+00
        1.006800e+00	        2.955521e+00
        1.011809e+00	        2.951413e+00
        1.016818e+00	        2.926500e+00
        1.021827e+00	        2.901206e+00
        1.026836e+00	        2.927630e+00
        1.031845e+00	        2.923671e+00
        1.036854e+00	        2.900680e+00
        1.041863e+00	        2.903828e+00
        1.046872e+00	        2.964675e+00
        1.051881e+00	        2.968825e+00
        1.056890e+00	        2.964845e+00
        1.061899e+00	        2.944196e+00
        1.066907e+00	        2.933185e+00
        1.071916e+00	        2.937949e+00
        1.076925e+00	        2.960951e+00
        1.081934e+00	        2.938753e+00
        1.086943e+00	        2.950462e+00
        1.091952e+00	        2.924584e+00
        1.096961e+00	        2.918386e+00
        1.101970e+00	        2.928069e+00
        1.106979e+00	        2.913081e+00
        1.111988e+00	        2.894512e+00
        1.116997e+00	        2.882770e+00
        1.122006e+00	        2.905086e+00
        1.127015e+00	        2.880093e+00
        1.132024e+00	        2.909085e+00
        1.137033e+00	        2.834091e+00
        1.142042e+00	        2.815263e+00
        1.147051e+00	        2.869005e+00
        1.152060e+00	        2.937092e+00
        1.157069e+00	        2.909453e+00
        1.162078e+00	        2.933925e+00
        1.167087e+00	        2.939154e+00
        1.172096e+00	        2.883368e+00
        1.177105e+00	        2.873710e+00
        1.182113e+00	        2.854059e+00
        1.187122e+00	        2.873130e+00
        1.192131e+00	        2.868781e+00
        1.197140e+00	        2.829339e+00
        1.202149e+00	        2.901019e+00
        1.207158e+00	        2.847582e+00
        1.212167e+00	        2.880760e+00
        1.217176e+00	        2.894394e+00
        1.222185e+00	        2.835420e+00
        1.227194e+00	        2.820755e+00
        1.232203e+00	        2.822818e+00
        1.237212e+00	        2.808600e+00
        1.242221e+00	        2.871737e+00
        1.247230e+00	        2.855849e+00
        1.252239e+00	        2.860711e+00
        1.257248e+00	        2.861822e+00
        1.262257e+00	        2.906245e+00
        1.267266e+00	        2.897488e+00
        1.272275e+00	        2.882610e+00
        1.277284e+00	        2.942509e+00
        1.282293e+00	        2.863673e+00
        1.287302e+00	        2.865015e+00
        1.292310e+00	        2.890109e+00
        1.297319e+00	        2.861487e+00
        1.302328e+00	        2.860496e+00
        1.307337e+00	        2.872954e+00
        1.312346e+00	        2.891277e+00
        1.317355e+00	        2.916789e+00
        1.322364e+00	        2.895272e+00
        1.327373e+00	        2.908053e+00
        1.332382e+00	        2.905995e+00
        1.337391e+00	        2.918257e+00
        1.342400e+00	        2.967021e+00
        1.347409e+00	        2.950828e+00
        1.352418e+00	        2.926708e+00
        1.357427e+00	        2.920858e+00
        1.362436e+00	        2.917844e+00
        1.367445e+00	        2.974993e+00
        1.372454e+00	        2.954401e+00
        1.377463e+00	        2.969935e+00
        1.382472e+00	        2.976071e+00
        1.387481e+00	        3.009466e+00
        1.392490e+00	        3.015938e+00
        1.397499e+00	        3.039306e+00
        1.402507e+00	        2.993085e+00
        1.407516e+00	        3.021950e+00
        1.412525e+00	        3.023965e+00
        1.417534e+00	        3.008010e+00
        1.422543e+00	        2.991696e+00
        1.427552e+00	        3.046894e+00
        1.432561e+00	        3.022982e+00
        1.437570e+00	        3.031496e+00
        1.442579e+00	        3.042444e+00
        1.447588e+00	        3.044617e+00
        1.452597e+00	        3.014239e+00
        1.457606e+00	        3.077254e+00
        1.462615e+00	        3.057642e+00
        1.467624e+00	        3.068328e+00
        1.472633e+00	        3.032261e+00
        1.477642e+00	        3.041661e+00
        1.482651e+00	        3.084286e+00
        1.487660e+00	        3.142366e+00
        1.492669e+00	        3.076626e+00
        1.497678e+00	        3.105987e+00
        1.502687e+00	        3.075166e+00
        1.507696e+00	        3.054903e+00
        1.512705e+00	        3.105393e+00
        1.517713e+00	        3.118714e+00
        1.522722e+00	        3.111728e+00
        1.527731e+00	        3.090454e+00
        1.532740e+00	        3.089197e+00
        1.537749e+00	        3.148028e+00
        1.542758e+00	        3.135259e+00
        1.547767e+00	        3.126907e+00
        1.552776e+00	        3.124622e+00
        1.557785e+00	        3.156127e+00
        1.562794e+00	        3.133706e+00
        1.567803e+00	        3.144878e+00
        1.572812e+00	        3.195272e+00
        1.577821e+00	        3.171382e+00
        1.582830e+00	        3.184462e+00
        1.587839e+00	        3.172642e+00
        1.592848e+00	        3.162902e+00
        1.597857e+00	        3.176825e+00
        1.602866e+00	        3.152413e+00
        1.607875e+00	        3.160178e+00
        1.612884e+00	        3.187945e+00
        1.617893e+00	        3.149633e+00
        1.622902e+00	        3.154595e+00
        1.627910e+00	        3.191365e+00
        1.632919e+00	        3.148878e+00
        1.637928e+00	        3.196280e+00
        1.642937e+00	        3.208639e+00
        1.647946e+00	        3.183192e+00
        1.652955e+00	        3.178793e+00
        1.657964e+00	        3.215037e+00
        1.662973e+00	        3.207131e+00
        1.667982e+00	        3.177861e+00
        1.672991e+00	        3.206833e+00
        1.678000e+00	        3.175469e+00
        1.683009e+00	        3.170086e+00
        1.688018e+00	        3.203078e+00
        1.693027e+00	        3.212359e+00
        1.698036e+00	        3.236906e+00
        1.703045e+00	        3.237908e+00
        1.708054e+00	        3.217316e+00
        1.713063e+00	        3.162854e+00
        1.718072e+00	        3.180388e+00
        1.723081e+00	        3.230737e+00
        1.728090e+00	        3.180055e+00
        1.733099e+00	        3.223860e+00
        1.738107e+00	        3.212178e+00
        1.743116e+00	        3.155790e+00
        1.748125e+00	        3.222347e+00
        1.753134e+00	        3.217257e+00
        1.758143e+00	        3.241635e+00
        1.763152e+00	        3.229892e+00
        1.768161e+00	        3.173320e+00
        1.773170e+00	        3.167112e+00
        1.778179e+00	        3.217838e+00
        1.783188e+00	        3.207038e+00
        1.788197e+00	        3.245668e+00
        1.793206e+00	        3.178069e+00
        1.798215e+00	        3.176015e+00
        1.803224e+00	        3.254128e+00
        1.808233e+00	        3.183713e+00
        1.813242e+00	        3.151842e+00
        1.818251e+00	        3.198972e+00
        1.823260e+00	        3.245699e+00
        1.828269e+00	        3.225170e+00
        1.833278e+00	        3.165291e+00
        1.838287e+00	        3.200371e+00
        1.843296e+00	        3.232447e+00
        1.848305e+00	        3.216261e+00
        1.853313e+00	        3.251088e+00
        1.858322e+00	        3.214493e+00
        1.863331e+00	        3.210028e+00
        1.868340e+00	        3.186205e+00
        1.873349e+00	        3.198102e+00
        1.878358e+00	        3.203661e+00
        1.883367e+00	        3.248301e+00
        1.888376e+00	        3.228229e+00
        1.893385e+00	        3.280456e+00
        1.898394e+00	        3.216557e+00
        1.903403e+00	        3.203446e+00
        1.908412e+00	        3.183066e+00
        1.913421e+00	        3.201739e+00
        1.918430e+00	        3.197453e+00
        1.923439e+00	        3.202465e+00
        1.928448e+00	        3.208248e+00
        1.933457e+00	        3.227689e+00
        1.938466e+00	        3.231519e+00
        1.943475e+00	        3.228474e+00
        1.948484e+00	        3.226798e+00
        1.953493e+00	        3.186262e+00
        1.958502e+00	        3.168024e+00
        1.963510e+00	        3.195734e+00
        1.968519e+00	        3.227426e+00
        1.973528e+00	        3.262132e+00
        1.978537e+00	        3.227115e+00
        1.983546e+00	        3.243192e+00
        1.988555e+00	        3.175262e+00
        1.993564e+00	        3.215772e+00
        1.998573e+00	        3.221464e+00
        2.003582e+00	        3.253812e+00
        2.008591e+00	        3.221376e+00
        2.013600e+00	        3.242685e+00
        2.018609e+00	        3.208632e+00
        2.023618e+00	        3.220934e+00
        2.028627e+00	        3.222477e+00
        2.033636e+00	        3.214243e+00
        2.038645e+00	        3.258138e+00
        2.043654e+00	        3.264032e+00
        2.048663e+00	        3.243450e+00
        2.053672e+00	        3.224555e+00
        2.058681e+00	        3.198950e+00
        2.063690e+00	        3.246036e+00
        2.068699e+00	        3.250804e+00
        2.073708e+00	        3.231300e+00
        2.078716e+00	        3.221434e+00
        2.083725e+00	        3.204436e+00
        2.088734e+00	        3.241870e+00
        2.093743e+00	        3.267057e+00
        2.098752e+00	        3.196503e+00
